site_code,config_id,antenna_id,node,start_date,end_date,site_type,site_name,antenna_group,site_description,site_type_name,rkm,rkm_total,latitude,longitude
PRO,100,02,PRO,2004-10-19T14:47:48Z,2005-08-30T15:27:14Z,INT,Prosser Diversion Dam Combined,LEFT BANK LDR COUNTING WINDOW,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,100,51,PRO,2004-10-19T14:47:48Z,2005-08-30T15:27:14Z,INT,Prosser Diversion Dam Combined,SAMPLE ROOM EXIT,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,100,52,PRO,2004-10-19T14:47:48Z,2005-08-30T15:27:14Z,INT,Prosser Diversion Dam Combined,SAMPLE ROOM EXIT,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,100,A1,PRO,2004-10-19T14:47:48Z,2005-08-30T15:27:14Z,INT,Prosser Diversion Dam Combined,SEPARATOR / SAMPLE,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,100,A2,PRO,2004-10-19T14:47:48Z,2005-08-30T15:27:14Z,INT,Prosser Diversion Dam Combined,SEPARATOR / SAMPLE,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,100,A3,PRO,2004-10-19T14:47:48Z,2005-08-30T15:27:14Z,INT,Prosser Diversion Dam Combined,SEPARATOR / SAMPLE,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,110,01,PRO,2005-08-30T15:27:14Z,NA,INT,Prosser Diversion Dam Combined,LEFT BANK LDR COUNTING WINDOW,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,110,02,PRO,2005-08-30T15:27:14Z,NA,INT,Prosser Diversion Dam Combined,LEFT BANK LDR COUNTING WINDOW,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,110,03,PRO,2005-08-30T15:27:14Z,NA,INT,Prosser Diversion Dam Combined,MIDDLE LDR COUNTING WINDOW,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,110,04,PRO,2005-08-30T15:27:14Z,NA,INT,Prosser Diversion Dam Combined,MIDDLE LDR COUNTING WINDOW,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,110,05,PRO,2005-08-30T15:27:14Z,NA,INT,Prosser Diversion Dam Combined,RIGHT BANK LDR COUNTING WINDOW,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,110,06,PRO,2005-08-30T15:27:14Z,NA,INT,Prosser Diversion Dam Combined,RIGHT BANK LDR COUNTING WINDOW,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,110,51,PRO,2005-08-30T15:27:14Z,NA,INT,Prosser Diversion Dam Combined,SMOLT BYPASS SAMPLE ROOM EXIT,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,110,52,PRO,2005-08-30T15:27:14Z,NA,INT,Prosser Diversion Dam Combined,SMOLT BYPASS SAMPLE ROOM EXIT,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,110,A1,PRO,2005-08-30T15:27:14Z,NA,INT,Prosser Diversion Dam Combined,SMOLT BYPASS SEPARATOR/SAMPLE,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,110,A2,PRO,2005-08-30T15:27:14Z,NA,INT,Prosser Diversion Dam Combined,SMOLT BYPASS SEPARATOR/SAMPLE,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
PRO,110,A3,PRO,2005-08-30T15:27:14Z,NA,INT,Prosser Diversion Dam Combined,SMOLT BYPASS SEPARATOR/SAMPLE,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
ROZ,100,C0,NA,1992-03-26T00:00:00Z,1992-05-31T00:00:00Z,INT,Roza Diversion Dam (Combined),MAIN - JUVENILE BYPASS,"This site monitors the fish ladder and part of the west roller-gate spillway at Roza Dam. Three antennas are in notched weirs of the fish ladder, which was previously monitored under site code RZF. One 5ft by 2ft flat plate antenna is installed on the overflow drum of the spillway.",Combined Dam Location,539.206,745,46.749064,-120.465766
ROZ,110,01,ROZ,2011-03-16T19:30:00Z,NA,INT,Roza Diversion Dam (Combined),UPSTREAM WEIR,"This site monitors the fish ladder and part of the west roller-gate spillway at Roza Dam. Three antennas are in notched weirs of the fish ladder, which was previously monitored under site code RZF. One 5ft by 2ft flat plate antenna is installed on the overflow drum of the spillway.",Combined Dam Location,539.206,745,46.749064,-120.465766
ROZ,110,02,ROZ,2011-03-16T19:30:00Z,NA,INT,Roza Diversion Dam (Combined),MIDDLE WEIR,"This site monitors the fish ladder and part of the west roller-gate spillway at Roza Dam. Three antennas are in notched weirs of the fish ladder, which was previously monitored under site code RZF. One 5ft by 2ft flat plate antenna is installed on the overflow drum of the spillway.",Combined Dam Location,539.206,745,46.749064,-120.465766
ROZ,110,03,ROZ,2011-03-16T19:30:00Z,NA,INT,Roza Diversion Dam (Combined),DOWNSTREAM WEIR,"This site monitors the fish ladder and part of the west roller-gate spillway at Roza Dam. Three antennas are in notched weirs of the fish ladder, which was previously monitored under site code RZF. One 5ft by 2ft flat plate antenna is installed on the overflow drum of the spillway.",Combined Dam Location,539.206,745,46.749064,-120.465766
ROZ,110,A1,NA,2011-03-16T19:30:00Z,NA,INT,Roza Diversion Dam (Combined),WEST SPILLWAY LEFT FLATPLATE,"This site monitors the fish ladder and part of the west roller-gate spillway at Roza Dam. Three antennas are in notched weirs of the fish ladder, which was previously monitored under site code RZF. One 5ft by 2ft flat plate antenna is installed on the overflow drum of the spillway.",Combined Dam Location,539.206,745,46.749064,-120.465766
ROZ,110,A2,NA,2011-03-16T19:30:00Z,NA,INT,Roza Diversion Dam (Combined),WEST SPILLWAY RIGHT FLATPLATE,"This site monitors the fish ladder and part of the west roller-gate spillway at Roza Dam. Three antennas are in notched weirs of the fish ladder, which was previously monitored under site code RZF. One 5ft by 2ft flat plate antenna is installed on the overflow drum of the spillway.",Combined Dam Location,539.206,745,46.749064,-120.465766
SAT,100,11,SAT_U,2012-01-02T00:00:00Z,2019-11-11T00:00:00Z,INT,Lower Satus Creek,Upstream,"SAT is a passive in-stream interrogation system consisting of one row of 3 antennas and a second row of 2 antennas spanning the width of Satus Creek. The site is located approximately 1700 meters upstream from the confluence of Satus Creek with the Yakima River. The location is 900 meters east and 500 meters north of the intersection of State Route 22 and Satus Longhouse Road in Yakima County, Washington, within the Yakama Reservation. Antennas and enclosures were built and installed by Yakama Nation staff.  The antennas were secured to the substrate using MR4 anchors, NRS straps and ratchet straps.  IS1001 readers were placed inside of submersible enclosures and anchored to the substate 6-8ft below each antenna. The IS1001 ACNs are daisy chained together with CAN bus and routed back to a metal job box where the IS1001 MTS is located. The site is powered by a 5060 TEG.",Instream Remote Detection System,539.112.005,656,46.275188,-120.137698
SAT,100,12,SAT_U,2012-01-02T00:00:00Z,2019-11-11T00:00:00Z,INT,Lower Satus Creek,Upstream,"SAT is a passive in-stream interrogation system consisting of one row of 3 antennas and a second row of 2 antennas spanning the width of Satus Creek. The site is located approximately 1700 meters upstream from the confluence of Satus Creek with the Yakima River. The location is 900 meters east and 500 meters north of the intersection of State Route 22 and Satus Longhouse Road in Yakima County, Washington, within the Yakama Reservation. Antennas and enclosures were built and installed by Yakama Nation staff.  The antennas were secured to the substrate using MR4 anchors, NRS straps and ratchet straps.  IS1001 readers were placed inside of submersible enclosures and anchored to the substate 6-8ft below each antenna. The IS1001 ACNs are daisy chained together with CAN bus and routed back to a metal job box where the IS1001 MTS is located. The site is powered by a 5060 TEG.",Instream Remote Detection System,539.112.005,656,46.275188,-120.137698
SAT,100,13,SAT_D,2012-01-02T00:00:00Z,2019-11-11T00:00:00Z,INT,Lower Satus Creek,Downstream,"SAT is a passive in-stream interrogation system consisting of one row of 3 antennas and a second row of 2 antennas spanning the width of Satus Creek. The site is located approximately 1700 meters upstream from the confluence of Satus Creek with the Yakima River. The location is 900 meters east and 500 meters north of the intersection of State Route 22 and Satus Longhouse Road in Yakima County, Washington, within the Yakama Reservation. Antennas and enclosures were built and installed by Yakama Nation staff.  The antennas were secured to the substrate using MR4 anchors, NRS straps and ratchet straps.  IS1001 readers were placed inside of submersible enclosures and anchored to the substate 6-8ft below each antenna. The IS1001 ACNs are daisy chained together with CAN bus and routed back to a metal job box where the IS1001 MTS is located. The site is powered by a 5060 TEG.",Instream Remote Detection System,539.112.005,656,46.275188,-120.137698
SAT,100,14,SAT_D,2012-01-02T00:00:00Z,2019-11-11T00:00:00Z,INT,Lower Satus Creek,Downstream,"SAT is a passive in-stream interrogation system consisting of one row of 3 antennas and a second row of 2 antennas spanning the width of Satus Creek. The site is located approximately 1700 meters upstream from the confluence of Satus Creek with the Yakima River. The location is 900 meters east and 500 meters north of the intersection of State Route 22 and Satus Longhouse Road in Yakima County, Washington, within the Yakama Reservation. Antennas and enclosures were built and installed by Yakama Nation staff.  The antennas were secured to the substrate using MR4 anchors, NRS straps and ratchet straps.  IS1001 readers were placed inside of submersible enclosures and anchored to the substate 6-8ft below each antenna. The IS1001 ACNs are daisy chained together with CAN bus and routed back to a metal job box where the IS1001 MTS is located. The site is powered by a 5060 TEG.",Instream Remote Detection System,539.112.005,656,46.275188,-120.137698
SAT,100,15,SAT_D,2012-01-02T00:00:00Z,2019-11-11T00:00:00Z,INT,Lower Satus Creek,Downstream,"SAT is a passive in-stream interrogation system consisting of one row of 3 antennas and a second row of 2 antennas spanning the width of Satus Creek. The site is located approximately 1700 meters upstream from the confluence of Satus Creek with the Yakima River. The location is 900 meters east and 500 meters north of the intersection of State Route 22 and Satus Longhouse Road in Yakima County, Washington, within the Yakama Reservation. Antennas and enclosures were built and installed by Yakama Nation staff.  The antennas were secured to the substrate using MR4 anchors, NRS straps and ratchet straps.  IS1001 readers were placed inside of submersible enclosures and anchored to the substate 6-8ft below each antenna. The IS1001 ACNs are daisy chained together with CAN bus and routed back to a metal job box where the IS1001 MTS is located. The site is powered by a 5060 TEG.",Instream Remote Detection System,539.112.005,656,46.275188,-120.137698
SAT,110,01,SAT_U,2019-11-11T00:00:00Z,NA,INT,Lower Satus Creek,Upstream Array,"SAT is a passive in-stream interrogation system consisting of one row of 3 antennas and a second row of 2 antennas spanning the width of Satus Creek. The site is located approximately 1700 meters upstream from the confluence of Satus Creek with the Yakima River. The location is 900 meters east and 500 meters north of the intersection of State Route 22 and Satus Longhouse Road in Yakima County, Washington, within the Yakama Reservation. Antennas and enclosures were built and installed by Yakama Nation staff.  The antennas were secured to the substrate using MR4 anchors, NRS straps and ratchet straps.  IS1001 readers were placed inside of submersible enclosures and anchored to the substate 6-8ft below each antenna. The IS1001 ACNs are daisy chained together with CAN bus and routed back to a metal job box where the IS1001 MTS is located. The site is powered by a 5060 TEG.",Instream Remote Detection System,539.112.005,656,46.275188,-120.137698
SAT,110,02,SAT_U,2019-11-11T00:00:00Z,NA,INT,Lower Satus Creek,Upstream Array,"SAT is a passive in-stream interrogation system consisting of one row of 3 antennas and a second row of 2 antennas spanning the width of Satus Creek. The site is located approximately 1700 meters upstream from the confluence of Satus Creek with the Yakima River. The location is 900 meters east and 500 meters north of the intersection of State Route 22 and Satus Longhouse Road in Yakima County, Washington, within the Yakama Reservation. Antennas and enclosures were built and installed by Yakama Nation staff.  The antennas were secured to the substrate using MR4 anchors, NRS straps and ratchet straps.  IS1001 readers were placed inside of submersible enclosures and anchored to the substate 6-8ft below each antenna. The IS1001 ACNs are daisy chained together with CAN bus and routed back to a metal job box where the IS1001 MTS is located. The site is powered by a 5060 TEG.",Instream Remote Detection System,539.112.005,656,46.275188,-120.137698
SAT,110,03,SAT_U,2019-11-11T00:00:00Z,NA,INT,Lower Satus Creek,Upstream Array,"SAT is a passive in-stream interrogation system consisting of one row of 3 antennas and a second row of 2 antennas spanning the width of Satus Creek. The site is located approximately 1700 meters upstream from the confluence of Satus Creek with the Yakima River. The location is 900 meters east and 500 meters north of the intersection of State Route 22 and Satus Longhouse Road in Yakima County, Washington, within the Yakama Reservation. Antennas and enclosures were built and installed by Yakama Nation staff.  The antennas were secured to the substrate using MR4 anchors, NRS straps and ratchet straps.  IS1001 readers were placed inside of submersible enclosures and anchored to the substate 6-8ft below each antenna. The IS1001 ACNs are daisy chained together with CAN bus and routed back to a metal job box where the IS1001 MTS is located. The site is powered by a 5060 TEG.",Instream Remote Detection System,539.112.005,656,46.275188,-120.137698
SAT,110,04,SAT_D,2019-11-11T00:00:00Z,NA,INT,Lower Satus Creek,Downstream Array,"SAT is a passive in-stream interrogation system consisting of one row of 3 antennas and a second row of 2 antennas spanning the width of Satus Creek. The site is located approximately 1700 meters upstream from the confluence of Satus Creek with the Yakima River. The location is 900 meters east and 500 meters north of the intersection of State Route 22 and Satus Longhouse Road in Yakima County, Washington, within the Yakama Reservation. Antennas and enclosures were built and installed by Yakama Nation staff.  The antennas were secured to the substrate using MR4 anchors, NRS straps and ratchet straps.  IS1001 readers were placed inside of submersible enclosures and anchored to the substate 6-8ft below each antenna. The IS1001 ACNs are daisy chained together with CAN bus and routed back to a metal job box where the IS1001 MTS is located. The site is powered by a 5060 TEG.",Instream Remote Detection System,539.112.005,656,46.275188,-120.137698
SAT,110,05,SAT_D,2019-11-11T00:00:00Z,NA,INT,Lower Satus Creek,Downstream Array,"SAT is a passive in-stream interrogation system consisting of one row of 3 antennas and a second row of 2 antennas spanning the width of Satus Creek. The site is located approximately 1700 meters upstream from the confluence of Satus Creek with the Yakima River. The location is 900 meters east and 500 meters north of the intersection of State Route 22 and Satus Longhouse Road in Yakima County, Washington, within the Yakama Reservation. Antennas and enclosures were built and installed by Yakama Nation staff.  The antennas were secured to the substrate using MR4 anchors, NRS straps and ratchet straps.  IS1001 readers were placed inside of submersible enclosures and anchored to the substate 6-8ft below each antenna. The IS1001 ACNs are daisy chained together with CAN bus and routed back to a metal job box where the IS1001 MTS is located. The site is powered by a 5060 TEG.",Instream Remote Detection System,539.112.005,656,46.275188,-120.137698
SM1,100,01,SM1_U,2018-10-31T00:00:00Z,NA,INT,Simcoe Creek at Stephensen Rd,Upstream Antenna,Simcoe Creek at Stephensen road is located on Simcoe Creek the largest tributary to Toppenish Creek.  This tributary converges with Toppenish Creek at about River km 50.  The site is located about 100 meters downstream from the Stephensen Rd. bridge about 12 KM upstream from the mouth.  The array includes 2 (upstream and downstream) 20ft long Biomark Lite pass by antennas each spanning the entire width of the creek.  100 foot cables connect the antennas to the IS1001 readers.,Instream Remote Detection System,539.130.053.009,731,46.400434,-120.690033
SM1,100,02,SM1_D,2018-10-31T00:00:00Z,NA,INT,Simcoe Creek at Stephensen Rd,Downstream Antenna,Simcoe Creek at Stephensen road is located on Simcoe Creek the largest tributary to Toppenish Creek.  This tributary converges with Toppenish Creek at about River km 50.  The site is located about 100 meters downstream from the Stephensen Rd. bridge about 12 KM upstream from the mouth.  The array includes 2 (upstream and downstream) 20ft long Biomark Lite pass by antennas each spanning the entire width of the creek.  100 foot cables connect the antennas to the IS1001 readers.,Instream Remote Detection System,539.130.053.009,731,46.400434,-120.690033
SUN,100,01,SUN_U,2015-10-28T00:00:00Z,2016-10-13T00:00:00Z,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,100,02,SUN_U,2015-10-28T00:00:00Z,2016-10-13T00:00:00Z,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,100,03,SUN_U,2015-10-28T00:00:00Z,2016-10-13T00:00:00Z,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,100,04,SUN_U,2015-10-28T00:00:00Z,2016-10-13T00:00:00Z,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,100,05,SUN_U,2015-10-28T00:00:00Z,2016-10-13T00:00:00Z,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,100,06,SUN_U,2015-10-28T00:00:00Z,2016-10-13T00:00:00Z,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,100,07,SUN_U,2015-10-28T00:00:00Z,2016-10-13T00:00:00Z,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,100,08,SUN_U,2015-10-28T00:00:00Z,2016-10-13T00:00:00Z,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,100,09,SUN_D,2015-10-28T00:00:00Z,2016-10-13T00:00:00Z,INT,Sunnyside Instream Array,Downstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,100,0A,SUN_D,2015-10-28T00:00:00Z,2016-10-13T00:00:00Z,INT,Sunnyside Instream Array,Downstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,100,0B,SUN_D,2015-10-28T00:00:00Z,2016-10-13T00:00:00Z,INT,Sunnyside Instream Array,Downstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
